date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,windspeed_10m_max,windgusts_10m_max,precipitation_sum,shortwave_radiation_sum,cloudcover_mean,humidity_2m_mean,weathercode,WeatherSimple
2022-01-01,18.1,25.8,20.8,22.1,40.3,2.3,15.25,,,53,1
2022-01-02,16.1,27.0,20.7,18.8,37.1,0.0,19.52,,,3,0
2022-01-03,15.6,26.9,20.4,16.6,29.5,0.0,18.28,,,3,0
2022-01-04,16.3,26.4,20.3,16.2,30.6,0.0,20.92,,,3,0
2022-01-05,14.8,26.4,20.2,15.9,31.3,0.0,21.37,,,3,0
2022-01-06,16.1,26.9,20.8,15.5,28.1,0.0,20.65,,,3,0
2022-01-07,17.2,26.3,21.3,17.2,31.0,0.1,16.55,,,51,1
2022-01-08,17.7,26.9,21.6,17.3,32.4,0.0,16.44,,,3,0
2022-01-09,17.1,27.0,21.4,13.7,24.8,0.0,17.47,,,3,0
2022-01-10,17.0,27.0,21.4,16.2,26.6,0.2,19.66,,,51,1
2022-01-11,16.2,27.9,21.5,14.3,27.0,0.1,20.39,,,51,1
2022-01-12,18.1,27.1,21.7,13.0,27.4,0.2,19.01,,,51,1
2022-01-13,17.0,27.3,21.5,14.7,31.0,0.0,21.29,,,3,0
2022-01-14,17.5,27.3,21.5,13.0,28.8,0.0,21.1,,,3,0
2022-01-15,16.1,28.2,21.7,16.6,28.4,0.0,21.75,,,3,0
2022-01-16,18.1,27.0,21.6,18.2,31.7,0.5,19.71,,,51,1
2022-01-17,17.3,26.8,21.1,19.5,34.9,0.2,19.44,,,51,1
2022-01-18,16.0,27.2,21.2,14.7,28.4,0.0,18.85,,,3,0
2022-01-19,15.7,27.1,20.8,13.6,27.4,0.0,22.09,,,3,0
2022-01-20,13.7,28.2,20.6,13.0,28.4,0.0,22.28,,,3,0
2022-01-21,15.2,30.1,22.0,18.0,36.7,0.0,22.51,,,3,0
2022-01-22,14.4,29.1,21.4,12.5,27.0,0.0,22.16,,,3,0
2022-01-23,14.4,28.5,21.3,12.9,28.1,0.0,22.59,,,0,0
2022-01-24,13.7,27.5,20.7,13.2,27.7,0.0,22.59,,,3,0
2022-01-25,14.2,27.6,20.7,14.2,28.8,0.0,19.75,,,3,0
2022-01-26,16.8,27.4,21.8,13.0,24.8,0.0,20.02,,,3,0
2022-01-27,17.4,25.2,21.1,16.6,28.4,2.3,14.88,,,53,1
2022-01-28,17.0,26.6,21.0,24.0,45.4,0.0,19.08,,,3,0
2022-01-29,15.9,27.8,21.1,19.3,37.8,0.0,18.09,,,3,0
2022-01-30,17.1,28.1,22.1,12.5,24.5,0.2,16.96,,,51,1
2022-01-31,17.9,29.6,23.3,15.5,26.3,0.0,21.56,,,3,0
2022-02-01,18.2,29.4,23.1,11.6,23.4,0.0,22.72,,,3,0
2022-02-02,16.7,29.8,22.6,13.7,22.3,0.0,23.0,,,3,0
2022-02-03,16.7,29.0,22.4,13.5,29.2,0.0,22.23,,,1,0
2022-02-04,15.5,29.4,22.3,12.3,27.7,0.0,24.08,,,3,0
2022-02-05,16.1,29.6,22.4,14.4,23.0,0.0,23.49,,,3,0
2022-02-06,17.6,28.2,22.5,15.9,30.2,0.0,20.35,,,3,0
2022-02-07,18.4,29.0,23.0,13.8,24.8,0.0,20.15,,,3,0
2022-02-08,16.2,28.8,22.2,12.9,24.8,0.0,22.62,,,3,0
2022-02-09,15.4,28.5,21.7,17.6,31.3,0.0,23.3,,,3,0
2022-02-10,15.9,28.8,21.7,16.3,28.4,0.0,24.03,,,3,0
2022-02-11,15.9,29.1,22.1,20.7,40.0,0.0,24.23,,,3,0
2022-02-12,16.3,28.8,22.2,20.5,39.6,0.0,23.65,,,1,0
2022-02-13,16.1,28.5,21.9,15.5,29.9,0.0,22.89,,,3,0
2022-02-14,15.8,28.3,21.9,16.8,27.7,0.0,21.04,,,3,0
2022-02-15,17.0,28.7,22.6,17.1,29.2,0.0,21.17,,,3,0
2022-02-16,16.0,29.4,22.6,19.2,32.8,0.0,19.55,,,3,0
2022-02-17,16.4,29.5,22.6,21.8,37.1,0.0,21.45,,,3,0
2022-02-18,15.2,29.4,22.3,20.4,37.1,0.0,23.82,,,3,0
2022-02-19,15.9,29.6,22.4,16.3,34.2,0.0,24.84,,,2,0
2022-02-20,16.0,30.7,22.9,15.5,26.3,0.0,24.96,,,3,0
2022-02-21,16.9,31.4,23.8,12.1,22.3,0.0,24.72,,,3,0
2022-02-22,18.6,31.4,24.5,19.8,33.1,0.0,23.72,,,2,0
2022-02-23,17.0,29.8,23.1,17.8,34.6,0.0,24.94,,,3,0
2022-02-24,15.9,29.0,22.1,14.9,30.2,0.0,25.61,,,3,0
2022-02-25,14.6,30.7,22.6,16.6,30.2,0.0,25.9,,,3,0
2022-02-26,15.7,29.7,22.1,16.0,30.6,0.0,25.68,,,3,0
2022-02-27,17.3,29.9,22.9,16.8,30.6,0.0,25.38,,,3,0
2022-02-28,15.9,29.3,22.8,17.6,29.9,0.0,25.97,,,0,0
2022-03-01,17.0,30.0,23.6,19.1,33.5,0.0,24.71,,,3,0
2022-03-02,17.2,30.2,23.3,19.7,39.6,0.0,25.56,,,3,0
2022-03-03,16.4,30.5,23.2,22.4,43.9,0.0,25.29,,,3,0
2022-03-04,16.0,31.2,23.4,23.2,45.4,0.0,25.96,,,3,0
2022-03-05,15.8,30.9,23.3,20.4,41.0,0.0,25.69,,,3,0
2022-03-06,17.2,30.6,23.4,22.6,44.6,0.0,21.73,,,3,0
2022-03-07,17.6,27.7,21.7,22.5,43.6,3.4,19.2,,,55,1
2022-03-08,17.3,30.1,23.5,17.1,33.8,0.1,25.74,,,51,1
2022-03-09,17.6,31.7,24.5,17.7,34.9,0.0,26.05,,,3,0
2022-03-10,18.7,32.5,25.0,18.3,37.4,0.0,25.27,,,2,0
2022-03-11,18.1,32.3,25.0,18.8,35.6,0.0,26.45,,,2,0
2022-03-12,17.9,32.2,25.0,19.6,39.2,0.0,26.13,,,3,0
2022-03-13,18.5,31.8,25.2,19.1,38.5,0.0,24.03,,,3,0
2022-03-14,18.8,32.8,25.6,17.9,37.1,0.0,25.98,,,2,0
2022-03-15,17.8,33.1,25.2,13.5,29.5,0.0,26.22,,,3,0
2022-03-16,17.4,33.2,25.1,20.4,40.0,0.0,25.89,,,3,0
2022-03-17,18.3,33.7,26.3,16.5,34.9,0.0,25.93,,,3,0
2022-03-18,19.2,34.2,26.4,15.1,25.9,0.0,24.78,,,3,0
2022-03-19,19.1,32.3,25.9,19.9,36.7,0.0,20.86,,,3,0
2022-03-20,22.0,29.9,24.7,10.6,23.4,0.0,9.15,,,3,0
2022-03-21,19.8,32.9,24.9,17.1,32.8,0.2,20.68,,,51,1
2022-03-22,20.9,31.1,24.7,12.2,26.6,0.0,17.01,,,3,0
2022-03-23,20.9,32.9,26.4,15.8,31.3,0.0,22.6,,,3,0
2022-03-24,20.5,32.6,26.2,21.1,40.0,0.4,21.97,,,51,1
2022-03-25,20.3,32.2,26.0,13.9,33.1,0.0,22.2,,,3,0
2022-03-26,20.1,33.1,26.3,14.3,25.6,0.0,23.29,,,3,0
2022-03-27,20.8,34.2,26.8,19.7,37.8,0.0,24.15,,,1,0
2022-03-28,20.7,34.3,27.1,15.2,33.5,0.0,23.84,,,2,0
2022-03-29,21.2,33.9,27.2,13.0,30.2,0.1,24.08,,,51,1
2022-03-30,21.4,33.8,27.6,16.0,28.1,0.2,23.27,,,51,1
2022-03-31,21.6,32.2,27.2,11.1,26.6,0.0,21.31,,,3,0
2022-04-01,21.6,33.5,27.4,16.4,32.0,0.0,22.97,,,3,0
2022-04-02,20.2,32.7,26.5,14.0,32.4,0.0,23.66,,,2,0
2022-04-03,19.8,33.6,26.4,19.1,37.4,0.0,26.41,,,1,0
2022-04-04,19.6,32.9,26.3,19.2,40.0,0.0,25.47,,,3,0
2022-04-05,19.5,33.1,25.9,22.3,41.0,0.0,25.41,,,3,0
2022-04-06,18.8,33.8,26.1,15.6,34.2,0.0,26.71,,,3,0
2022-04-07,20.0,35.3,26.9,26.6,48.6,0.0,25.74,,,2,0
2022-04-08,19.4,33.1,26.4,15.5,32.0,0.1,24.39,,,51,1
2022-04-09,20.5,33.7,26.8,17.2,34.2,0.0,24.64,,,3,0
2022-04-10,20.3,34.0,26.8,18.8,38.9,0.0,25.26,,,3,0
2022-04-11,20.4,33.9,26.9,17.5,36.4,0.0,25.88,,,3,0
2022-04-12,20.9,33.3,26.3,18.8,40.7,0.0,24.08,,,3,0
2022-04-13,21.7,31.5,25.5,21.9,42.8,2.5,19.92,,,61,2
2022-04-14,20.9,32.1,24.8,15.8,31.3,12.8,16.69,,,65,2
2022-04-15,20.3,33.6,25.9,13.2,39.6,5.3,23.31,,,63,2
2022-04-16,20.2,33.8,25.8,21.4,39.6,4.2,24.69,,,63,2
2022-04-17,19.3,32.9,24.2,21.8,35.3,10.5,19.89,,,63,2
2022-04-18,19.1,31.7,24.2,15.9,39.2,0.2,21.95,,,51,1
2022-04-19,19.5,33.1,25.9,17.1,33.1,0.0,24.68,,,3,0
2022-04-20,20.5,34.3,27.6,15.9,32.4,0.0,24.75,,,3,0
2022-04-21,20.8,33.7,27.0,18.2,35.6,0.0,25.56,,,2,0
2022-04-22,20.0,33.3,26.1,19.5,36.7,0.0,25.73,,,3,0
2022-04-23,20.5,32.9,26.3,16.3,31.7,0.0,24.17,,,3,0
2022-04-24,20.2,33.1,26.3,13.9,25.9,0.0,19.36,,,3,0
2022-04-25,20.8,34.7,27.5,15.1,29.9,0.0,24.02,,,1,0
2022-04-26,21.5,34.7,27.9,14.7,29.2,0.0,25.12,,,2,0
2022-04-27,21.2,35.3,28.2,17.3,33.8,0.0,26.09,,,1,0
2022-04-28,21.8,34.8,27.9,14.5,30.6,0.0,25.96,,,1,0
2022-04-29,21.7,37.1,28.9,18.0,35.3,0.0,25.59,,,3,0
2022-04-30,21.7,34.6,27.8,17.3,35.3,0.0,24.13,,,3,0
2022-05-01,21.6,34.2,27.8,14.2,34.2,0.0,23.37,,,3,0
2022-05-02,21.6,34.2,27.5,13.0,31.0,0.0,24.2,,,3,0
2022-05-03,20.6,34.0,26.4,21.6,36.0,1.6,23.41,,,55,1
2022-05-04,21.3,33.2,26.1,11.2,23.0,0.7,24.46,,,53,1
2022-05-05,20.2,31.3,24.6,16.7,36.7,0.6,19.64,,,51,1
2022-05-06,20.3,31.0,24.0,10.5,27.7,10.7,19.75,,,65,2
2022-05-07,20.1,31.4,25.3,15.5,32.0,0.6,22.07,,,53,1
2022-05-08,19.7,33.0,26.1,14.6,30.6,0.1,22.42,,,51,1
2022-05-09,19.8,31.5,25.7,13.7,30.2,0.1,17.83,,,51,1
2022-05-10,21.4,27.1,23.2,23.9,43.2,4.9,6.89,,,61,2
2022-05-11,20.7,25.5,22.6,27.7,48.6,0.4,6.97,,,51,1
2022-05-12,20.3,24.7,21.9,22.1,41.0,20.6,11.04,,,65,2
2022-05-13,20.2,27.2,22.6,20.4,36.7,18.1,11.15,,,63,2
2022-05-14,20.2,28.8,23.3,16.3,30.6,14.6,14.94,,,65,2
2022-05-15,20.7,29.1,23.8,15.6,29.5,17.3,18.34,,,65,2
2022-05-16,20.9,27.6,23.0,15.0,31.0,25.1,14.32,,,63,2
2022-05-17,20.6,28.0,23.0,10.9,26.6,18.0,14.9,,,63,2
2022-05-18,20.5,27.3,22.6,16.2,32.8,13.4,12.33,,,63,2
2022-05-19,19.2,24.6,21.5,26.3,47.2,0.9,14.0,,,51,1
2022-05-20,18.4,26.1,22.0,22.9,49.0,4.9,18.82,,,63,2
2022-05-21,19.2,26.9,22.7,27.8,51.5,0.5,18.95,,,51,1
2022-05-22,19.8,27.7,22.8,23.1,46.1,0.6,18.99,,,53,1
2022-05-23,19.6,29.4,24.2,20.0,36.7,0.3,25.09,,,51,1
2022-05-24,20.1,29.5,24.5,14.6,29.5,0.4,23.37,,,51,1
2022-05-25,20.5,29.5,24.7,13.3,25.9,0.5,21.69,,,51,1
2022-05-26,19.9,29.4,23.6,12.6,29.5,3.6,21.73,,,61,2
2022-05-27,19.8,29.3,23.9,15.5,31.7,0.1,25.43,,,51,1
2022-05-28,19.2,29.5,24.1,15.5,33.1,0.3,25.66,,,51,1
2022-05-29,19.4,29.7,24.2,14.6,31.3,0.0,25.69,,,3,0
2022-05-30,19.5,29.8,23.8,22.0,40.7,6.2,22.94,,,63,2
2022-05-31,19.2,29.3,23.6,16.6,31.0,2.1,22.91,,,61,2
2022-06-01,19.4,29.1,23.0,18.9,34.9,4.8,19.84,,,61,2
2022-06-02,19.4,29.5,23.7,16.2,31.0,0.5,22.32,,,51,1
2022-06-03,19.7,29.7,23.9,24.0,42.1,8.7,25.28,,,63,2
2022-06-04,19.8,31.4,24.7,14.0,37.1,9.4,25.1,,,65,2
2022-06-05,20.2,30.2,23.9,21.0,36.0,15.1,23.08,,,65,2
2022-06-06,19.9,29.1,23.6,13.8,35.3,7.4,22.17,,,63,2
2022-06-07,19.8,27.3,23.0,18.4,31.7,1.3,15.13,,,53,1
2022-06-08,19.8,29.3,23.6,19.5,37.4,0.4,24.31,,,51,1
2022-06-09,20.0,29.5,23.9,20.9,37.8,0.7,24.4,,,53,1
2022-06-10,19.3,29.0,23.9,21.2,40.3,1.8,21.96,,,61,2
2022-06-11,19.3,28.4,23.1,20.7,39.2,1.6,21.53,,,53,1
2022-06-12,19.3,28.3,23.0,19.7,36.4,11.0,21.74,,,63,2
2022-06-13,19.2,28.8,23.6,16.9,35.3,0.1,23.11,,,51,1
2022-06-14,19.4,29.2,23.4,14.0,27.4,11.8,23.23,,,65,2
2022-06-15,20.5,27.6,23.0,16.6,32.0,0.5,17.0,,,51,1
2022-06-16,19.9,28.6,23.0,15.0,30.2,10.2,20.45,,,63,2
2022-06-17,19.5,28.1,22.8,12.2,24.8,7.7,18.57,,,63,2
2022-06-18,19.5,26.6,22.3,10.7,22.7,24.1,17.07,,,65,2
2022-06-19,19.9,27.6,22.7,12.4,25.6,3.0,18.2,,,55,1
2022-06-20,19.2,28.0,23.0,16.2,31.7,1.7,20.4,,,61,2
2022-06-21,19.8,27.0,22.2,19.9,49.7,7.1,15.39,,,63,2
2022-06-22,19.8,26.2,22.2,19.7,38.2,0.9,16.82,,,51,1
2022-06-23,19.6,26.7,22.1,21.1,40.7,0.9,13.6,,,53,1
2022-06-24,19.4,27.4,23.0,25.1,49.3,1.2,18.96,,,53,1
2022-06-25,19.6,27.9,22.4,27.2,53.3,10.2,17.92,,,63,2
2022-06-26,20.2,27.1,23.1,27.5,49.7,1.0,19.23,,,51,1
2022-06-27,19.6,27.8,23.0,23.8,46.1,0.5,19.26,,,51,1
2022-06-28,19.5,27.4,22.8,19.5,35.6,1.0,16.31,,,51,1
2022-06-29,19.8,27.7,22.5,22.6,43.9,3.0,17.23,,,53,1
2022-06-30,19.5,27.6,22.4,19.7,41.0,13.3,17.71,,,63,2
2022-07-01,19.6,27.2,22.9,24.9,46.1,6.3,18.79,,,63,2
2022-07-02,19.6,28.2,23.4,24.1,44.6,3.4,19.51,,,63,2
2022-07-03,19.9,28.0,22.6,20.0,39.6,4.9,16.46,,,61,2
2022-07-04,20.3,25.2,21.8,29.2,55.1,1.7,10.68,,,51,1
2022-07-05,19.8,24.0,21.3,27.2,49.0,10.3,8.93,,,61,2
2022-07-06,19.7,24.9,21.6,25.9,45.4,3.6,10.41,,,51,1
2022-07-07,19.8,24.1,21.3,24.5,45.4,15.2,13.05,,,63,2
2022-07-08,19.5,26.1,22.1,31.1,55.8,1.4,18.21,,,53,1
2022-07-09,19.5,23.7,21.0,27.7,48.6,11.4,10.66,,,61,2
2022-07-10,19.5,25.0,21.4,30.1,60.1,4.1,13.02,,,53,1
2022-07-11,19.3,24.1,20.9,27.8,54.7,5.0,11.23,,,53,1
2022-07-12,18.9,26.1,22.0,32.0,58.3,0.9,16.8,,,51,1
2022-07-13,19.7,26.2,21.7,32.8,64.8,3.3,15.89,,,53,1
2022-07-14,19.6,26.2,22.0,34.8,69.5,5.3,18.67,,,61,2
2022-07-15,19.7,27.0,22.7,29.2,56.2,1.7,19.79,,,53,1
2022-07-16,19.6,27.1,22.3,29.0,51.8,7.2,17.86,,,63,2
2022-07-17,19.7,27.7,22.5,27.0,49.0,5.0,16.17,,,61,2
2022-07-18,20.0,26.8,22.1,22.1,41.0,5.0,13.76,,,61,2
2022-07-19,18.9,27.4,22.5,17.7,32.8,1.8,19.64,,,55,1
2022-07-20,19.7,28.6,23.0,12.2,25.2,18.6,21.64,,,65,2
2022-07-21,19.9,27.9,22.8,17.3,31.7,10.0,18.96,,,63,2
2022-07-22,19.9,26.8,22.4,16.9,35.6,12.9,15.8,,,65,2
2022-07-23,19.2,26.9,21.9,19.8,37.1,1.6,16.5,,,51,1
2022-07-24,18.7,26.3,22.1,22.5,42.5,1.7,18.23,,,53,1
2022-07-25,18.6,27.4,22.8,19.8,37.4,0.3,22.23,,,51,1
2022-07-26,19.1,26.8,22.2,16.8,33.8,2.5,18.15,,,55,1
2022-07-27,18.3,28.4,22.3,13.7,26.3,5.6,21.16,,,63,2
2022-07-28,19.1,28.0,22.5,12.2,22.3,4.9,19.8,,,61,2
2022-07-29,18.7,28.9,22.9,12.5,21.6,5.0,21.97,,,61,2
2022-07-30,18.8,28.2,22.9,12.9,24.5,12.7,21.09,,,63,2
2022-07-31,19.3,28.2,22.9,11.5,28.1,9.9,19.63,,,63,2
2022-08-01,19.8,27.8,22.6,12.0,29.2,39.6,19.34,,,65,2
2022-08-02,19.6,27.6,22.5,14.1,28.4,25.0,16.26,,,63,2
2022-08-03,19.2,26.8,21.7,11.4,23.8,17.7,14.25,,,63,2
2022-08-04,19.6,25.0,21.5,18.9,32.4,17.6,10.5,,,63,2
2022-08-05,19.6,23.1,20.8,31.9,58.3,24.2,10.0,,,63,2
2022-08-06,19.6,25.0,21.5,28.6,55.1,5.2,14.08,,,61,2
2022-08-07,19.9,24.0,21.5,29.9,51.8,5.2,12.04,,,53,1
2022-08-08,19.8,25.9,21.9,32.4,61.2,3.7,15.33,,,55,1
2022-08-09,19.9,26.4,22.3,36.6,64.8,0.9,19.19,,,51,1
2022-08-10,19.3,26.4,22.2,34.9,61.2,2.5,20.05,,,51,1
2022-08-11,19.3,27.1,22.4,32.0,60.1,1.7,20.24,,,51,1
2022-08-12,20.0,26.7,22.7,28.2,50.8,1.0,17.9,,,51,1
2022-08-13,19.2,27.4,22.5,23.1,42.1,0.5,18.12,,,51,1
2022-08-14,18.7,26.2,22.1,22.5,41.8,0.0,15.85,,,3,0
2022-08-15,18.3,27.6,22.5,18.4,36.0,0.0,20.69,,,3,0
2022-08-16,18.5,27.7,23.0,12.8,28.1,0.3,23.76,,,51,1
2022-08-17,18.6,28.0,23.3,11.9,25.2,0.2,22.61,,,51,1
2022-08-18,19.2,28.3,23.3,16.9,33.1,0.9,21.83,,,51,1
2022-08-19,19.8,27.5,23.0,19.2,35.3,0.3,19.38,,,51,1
2022-08-20,19.0,27.1,22.9,16.9,34.2,0.3,17.68,,,51,1
2022-08-21,19.2,25.9,22.2,17.6,37.8,3.6,14.93,,,55,1
2022-08-22,19.4,27.2,22.1,23.5,42.8,4.4,19.59,,,55,1
2022-08-23,19.2,27.4,22.1,20.6,39.2,3.2,19.37,,,55,1
2022-08-24,19.1,25.8,21.3,19.0,35.3,8.0,13.56,,,63,2
2022-08-25,19.1,26.7,21.7,18.0,33.8,9.3,16.41,,,63,2
2022-08-26,19.1,26.1,21.7,16.4,30.6,20.2,13.98,,,63,2
2022-08-27,19.4,27.4,21.7,17.0,31.7,16.7,16.2,,,63,2
2022-08-28,19.3,26.9,22.1,16.3,30.6,4.2,17.75,,,61,2
2022-08-29,19.2,27.1,22.1,10.7,23.8,17.3,14.45,,,63,2
2022-08-30,19.2,28.0,22.7,14.7,29.2,9.3,21.81,,,63,2
2022-08-31,19.4,27.4,22.2,20.1,36.7,5.2,17.01,,,63,2
2022-09-01,19.5,27.0,21.9,14.4,30.2,12.5,14.47,,,65,2
2022-09-02,19.1,27.6,22.6,12.1,23.8,1.4,20.25,,,51,1
2022-09-03,19.0,27.9,23.0,8.6,16.2,1.6,20.83,,,53,1
2022-09-04,19.0,28.4,23.1,11.9,23.0,11.8,19.77,,,63,2
2022-09-05,19.2,28.7,22.5,12.4,22.7,5.8,20.57,,,61,2
2022-09-06,18.2,27.5,22.0,11.0,20.2,12.7,20.75,,,63,2
2022-09-07,19.7,26.2,21.8,16.6,34.2,8.1,13.99,,,63,2
2022-09-08,19.6,23.4,21.1,18.9,34.6,7.3,9.82,,,53,1
2022-09-09,19.4,26.2,22.0,22.6,40.7,3.0,17.72,,,53,1
2022-09-10,19.8,26.7,21.9,23.5,46.1,8.9,14.9,,,63,2
2022-09-11,19.4,26.9,22.5,30.4,54.4,2.6,19.1,,,55,1
2022-09-12,19.5,27.0,22.5,31.1,54.7,0.8,20.49,,,51,1
2022-09-13,18.6,27.0,22.1,22.4,40.7,1.2,18.14,,,51,1
2022-09-14,19.3,27.0,22.1,19.2,35.3,1.2,18.09,,,51,1
2022-09-15,18.6,26.3,21.9,18.7,35.3,0.8,16.15,,,53,1
2022-09-16,18.3,27.4,22.2,17.9,34.9,0.1,20.28,,,51,1
2022-09-17,18.6,27.2,22.4,14.4,30.6,0.4,20.95,,,51,1
2022-09-18,18.4,27.1,22.5,14.8,30.6,0.4,21.23,,,51,1
2022-09-19,18.8,27.4,22.0,20.9,41.8,0.4,17.52,,,51,1
2022-09-20,17.4,27.3,21.7,21.0,37.4,0.1,21.01,,,51,1
2022-09-21,17.8,27.0,21.8,17.8,34.6,0.9,19.17,,,51,1
2022-09-22,18.2,27.4,21.9,20.5,38.5,0.0,23.15,,,3,0
2022-09-23,17.5,27.1,22.0,16.9,33.1,0.4,23.98,,,51,1
2022-09-24,18.1,27.9,22.2,17.9,35.3,1.6,22.25,,,53,1
2022-09-25,18.2,27.8,22.5,14.5,30.6,0.6,23.12,,,51,1
2022-09-26,19.3,26.3,22.2,16.3,36.0,3.0,15.07,,,61,2
2022-09-27,19.8,27.6,22.9,16.4,30.6,1.2,18.21,,,51,1
2022-09-28,19.9,27.9,23.4,14.3,30.2,0.3,20.97,,,51,1
2022-09-29,18.7,27.8,22.7,17.1,34.9,0.0,22.39,,,3,0
2022-09-30,18.6,24.9,21.2,19.7,38.5,8.1,12.09,,,61,2
2022-10-01,19.4,22.9,20.6,17.9,36.7,6.0,6.2,,,55,1
2022-10-02,19.4,26.9,22.0,20.4,38.2,0.9,16.66,,,51,1
2022-10-03,18.5,26.8,22.3,19.2,36.7,0.7,16.83,,,51,1
2022-10-04,18.4,26.7,22.3,19.0,36.0,0.2,17.39,,,51,1
2022-10-05,18.9,27.2,22.5,17.9,34.2,1.2,19.97,,,53,1
